nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.475656032562255859e+01 1.452503871917724609e+01 1.418158149719238281e+01 1.374442863464355469e+01 1.339748096466064453e+01 1.304681015014648438e+01 1.271197414398193359e+01 1.237662410736083984e+01 1.203662014007568359e+01 1.170021438598632812e+01 1.136563873291015625e+01 1.103181076049804688e+01 1.070058441162109375e+01 1.037202930450439453e+01 1.004615974426269531e+01 9.723678588867187500e+00 9.404873847961425781e+00 9.089663505554199219e+00 8.777723312377929688e+00 8.468721389770507812e+00 8.162446022033691406e+00 7.858769893646240234e+00 7.557631015777587891e+00 7.259019851684570312e+00 6.962954044342041016e+00 6.669459819793701172e+00 6.378558158874511719e+00 6.090253829956054688e+00 5.804522991180419922e+00 5.521317005157470703e+00 5.240567684173583984e+00 4.962195396423339844e+00 4.686114788055419922e+00 4.412240028381347656e+00 4.140480995178222656e+00 3.870746612548828125e+00 3.602937459945678711e+00 3.336945056915283203e+00 3.072648763656616211e+00 2.809913873672485352e+00 2.548589706420898438e+00 2.288509845733642578e+00 2.029492855072021484e+00 1.771344065666198730e+00 1.513856887817382812e+00 1.256816029548645020e+00 1.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.350645923614501953e+01 1.326849079132080078e+01 1.290153121948242188e+01 1.259393596649169922e+01 1.226999568939208984e+01 1.192351436614990234e+01 1.159196090698242188e+01 1.126124668121337891e+01 1.092714977264404297e+01 1.059758090972900391e+01 1.027073669433593750e+01 9.945726394653320312e+00 9.624768257141113281e+00 9.308234214782714844e+00 8.995851516723632812e+00 8.686888694763183594e+00 8.380751609802246094e+00 8.077199935913085938e+00 7.776115417480468750e+00 7.477454662322998047e+00 7.181261062622070312e+00 6.887600421905517578e+00 6.596543788909912109e+00 6.308155536651611328e+00 6.022468090057373047e+00 5.739469051361083984e+00 5.459104061126708984e+00 5.181293010711669922e+00 4.905945777893066406e+00 4.632971763610839844e+00 4.362283706665039062e+00 4.093796730041503906e+00 3.827425003051757812e+00 3.563077449798583984e+00 3.300651550292968750e+00 3.040031194686889648e+00 2.781080961227416992e+00 2.523647546768188477e+00 2.267556667327880859e+00 2.012616634368896484e+00 1.758618593215942383e+00 1.505340099334716797e+00 1.252547621726989746e+00 1.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.269688701629638672e+01 1.249224376678466797e+01 1.218590736389160156e+01 1.179548263549804688e+01 1.148286914825439453e+01 1.116023826599121094e+01 1.081795978546142578e+01 1.049185371398925781e+01 1.016761112213134766e+01 9.841238975524902344e+00 9.521433830261230469e+00 9.207444190979003906e+00 8.898619651794433594e+00 8.593230247497558594e+00 8.290194511413574219e+00 7.989487648010253906e+00 7.691036701202392578e+00 7.394812107086181641e+00 7.100968360900878906e+00 6.809642791748046875e+00 6.520959854125976562e+00 6.235051631927490234e+00 5.951993942260742188e+00 5.671781063079833984e+00 5.394337654113769531e+00 5.119554996490478516e+00 4.847323417663574219e+00 4.577542781829833984e+00 4.310126304626464844e+00 4.044996261596679688e+00 3.782079458236694336e+00 3.521295547485351562e+00 3.262553215026855469e+00 3.005742788314819336e+00 2.750731706619262695e+00 2.497362375259399414e+00 2.245452642440795898e+00 1.994798064231872559e+00 1.745173573493957520e+00 1.496337294578552246e+00 1.248034119606018066e+00 1.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.158963871002197266e+01 1.138379478454589844e+01 1.107887649536132812e+01 1.069259738922119141e+01 1.038426208496093750e+01 1.006661415100097656e+01 9.730184555053710938e+00 9.412284851074218750e+00 9.101489067077636719e+00 8.797953605651855469e+00 8.497215270996093750e+00 8.197310447692871094e+00 7.899519920349121094e+00 7.603730678558349609e+00 7.309789657592773438e+00 7.018157482147216797e+00 6.729043006896972656e+00 6.442601680755615234e+00 6.159096717834472656e+00 5.878675460815429688e+00 5.601323604583740234e+00 5.326909542083740234e+00 5.055266380310058594e+00 4.786250114440917969e+00 4.519749641418457031e+00 4.255681514739990234e+00 3.993983745574951172e+00 3.734600543975830078e+00 3.477471828460693359e+00 3.222522974014282227e+00 2.969655513763427734e+00 2.718740463256835938e+00 2.469617366790771484e+00 2.222093820571899414e+00 1.975949525833129883e+00 1.730940341949462891e+00 1.486801385879516602e+00 1.243251800537109375e+00 1.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.048929119110107422e+01 1.028598403930664062e+01 9.984399795532226562e+00 9.600600242614746094e+00 9.296031951904296875e+00 8.988274574279785156e+00 8.694489479064941406e+00 8.400368690490722656e+00 8.102309226989746094e+00 7.807551860809326172e+00 7.514575958251953125e+00 7.222457408905029297e+00 6.932828426361083984e+00 6.645770072937011719e+00 6.361306667327880859e+00 6.080059051513671875e+00 5.802287101745605469e+00 5.527928829193115234e+00 5.256710529327392578e+00 4.988350391387939453e+00 4.722660541534423828e+00 4.459523677825927734e+00 4.198867321014404297e+00 3.940656661987304688e+00 3.684867143630981445e+00 3.431468248367309570e+00 3.180411338806152344e+00 2.931615352630615234e+00 2.684957742691040039e+00 2.440272808074951172e+00 2.197355270385742188e+00 1.955965995788574219e+00 1.715836882591247559e+00 1.476675868034362793e+00 1.238171815872192383e+00 1.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 9.391783714294433594e+00 9.182967185974121094e+00 8.861087799072265625e+00 8.591361045837402344e+00 8.307461738586425781e+00 8.004007339477539062e+00 7.713800907135009766e+00 7.424564361572265625e+00 7.132636547088623047e+00 6.844929695129394531e+00 6.559901714324951172e+00 6.276795864105224609e+00 5.997544765472412109e+00 5.722485065460205078e+00 5.451393604278564453e+00 5.183654308319091797e+00 4.918763637542724609e+00 4.656519412994384766e+00 4.396816253662109375e+00 4.139607906341552734e+00 3.884908437728881836e+00 3.632742881774902344e+00 3.383122920989990234e+00 3.136039018630981445e+00 2.891436815261840820e+00 2.649202108383178711e+00 2.409160852432250977e+00 2.171088933944702148e+00 1.934722423553466797e+00 1.699765205383300781e+00 1.465893387794494629e+00 1.232759833335876465e+00 1.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 8.681746482849121094e+00 8.502405166625976562e+00 8.234108924865722656e+00 7.892458915710449219e+00 7.619080543518066406e+00 7.337243556976318359e+00 7.038594245910644531e+00 6.754351139068603516e+00 6.472111701965332031e+00 6.188430309295654297e+00 5.910840034484863281e+00 5.638714313507080078e+00 5.371506690979003906e+00 5.107748508453369141e+00 4.846530437469482422e+00 4.587836742401123047e+00 4.331614494323730469e+00 4.077838420867919922e+00 3.826627016067504883e+00 3.578072786331176758e+00 3.332241296768188477e+00 3.089185237884521484e+00 2.848891019821166992e+00 2.611253023147583008e+00 2.376079559326171875e+00 2.143116712570190430e+00 1.912069559097290039e+00 1.682608246803283691e+00 1.454372644424438477e+00 1.226973891258239746e+00 1.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 7.712638378143310547e+00 7.532818317413330078e+00 7.266735553741455078e+00 6.930145263671875000e+00 6.661769866943359375e+00 6.385764122009277344e+00 6.093972682952880859e+00 5.818671226501464844e+00 5.550025939941406250e+00 5.288169384002685547e+00 5.029304027557373047e+00 4.771772384643554688e+00 4.516683578491210938e+00 4.263966083526611328e+00 4.013505458831787109e+00 3.765687942504882812e+00 3.520680189132690430e+00 3.278584003448486328e+00 3.039569377899169922e+00 2.803689002990722656e+00 2.570839405059814453e+00 2.340787172317504883e+00 2.113229513168334961e+00 1.887830615043640137e+00 1.664225697517395020e+00 1.442015171051025391e+00 1.220762968063354492e+00 1.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 6.753481388092041016e+00 6.576817989349365234e+00 6.315202713012695312e+00 5.983025550842285156e+00 5.719845294952392578e+00 5.454548835754394531e+00 5.201840877532958984e+00 4.949525356292724609e+00 4.694571495056152344e+00 4.443158626556396484e+00 4.194060325622558594e+00 3.946528673171997070e+00 3.701939821243286133e+00 3.460375547409057617e+00 3.221845388412475586e+00 2.986819267272949219e+00 2.755456447601318359e+00 2.527627944946289062e+00 2.303000688552856445e+00 2.081183195114135742e+00 1.861797690391540527e+00 1.644448637962341309e+00 1.428699374198913574e+00 1.214062929153442383e+00 1.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 5.803081035614013672e+00 5.623136520385742188e+00 5.346483230590820312e+00 5.115119934082031250e+00 4.872385025024414062e+00 4.613829612731933594e+00 4.367320060729980469e+00 4.122587680816650391e+00 3.876609086990356445e+00 3.635166883468627930e+00 3.397037029266357422e+00 3.161602973937988281e+00 2.930406093597412109e+00 2.703689098358154297e+00 2.481215953826904297e+00 2.262404203414916992e+00 2.046705007553100586e+00 1.833728313446044922e+00 1.623071908950805664e+00 1.414270758628845215e+00 1.206789255142211914e+00 1.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 5.193127155303955078e+00 5.039771080017089844e+00 4.811065673828125000e+00 4.521041393280029297e+00 4.289703845977783203e+00 4.052362442016601562e+00 3.802152872085571289e+00 3.565081119537353516e+00 3.331003189086914062e+00 3.097123146057128906e+00 2.869512557983398438e+00 2.647678136825561523e+00 2.431142091751098633e+00 2.218695163726806641e+00 2.009504556655883789e+00 1.803338646888732910e+00 1.599839806556701660e+00 1.398522377014160156e+00 1.198823213577270508e+00 1.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 4.369566440582275391e+00 4.218091487884521484e+00 3.995004177093505859e+00 3.714559078216552734e+00 3.492002010345458984e+00 3.264771699905395508e+00 3.026373386383056641e+00 2.802843093872070312e+00 2.586369037628173828e+00 2.376979112625122070e+00 2.171729326248168945e+00 1.969279885292053223e+00 1.770281672477722168e+00 1.574426293373107910e+00 1.381155967712402344e+00 1.189981222152709961e+00 1.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 3.569077491760253906e+00 3.423595666885375977e+00 3.209707736968994141e+00 2.940756082534790039e+00 2.729117393493652344e+00 2.517976045608520508e+00 2.318675756454467773e+00 2.121963500976562500e+00 1.925603866577148438e+00 1.734081983566284180e+00 1.546427607536315918e+00 1.361693859100341797e+00 1.179945826530456543e+00 1.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.797825336456298828e+00 2.654894828796386719e+00 2.437741279602050781e+00 2.257785081863403320e+00 2.071844577789306641e+00 1.877089977264404297e+00 1.694014906883239746e+00 1.515508413314819336e+00 1.339245915412902832e+00 1.168108463287353516e+00 1.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.320309877395629883e+00 2.202878236770629883e+00 2.030539751052856445e+00 1.816896677017211914e+00 1.649379014968872070e+00 1.482345342636108398e+00 1.311672806739807129e+00 1.153241991996765137e+00 1.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.710578083992004395e+00 1.604259371757507324e+00 1.452820897102355957e+00 1.271858096122741699e+00 1.133186578750610352e+00 1.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.189752221107482910e+00 1.107646226882934570e+00 1.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
